,Date,Brand Alias,Ad group alias,ASIN/SKU Alias,Marketplace,Impressions,Clicks,Spend,Sales,Orders,Units,Advertised Units sold,Other SKU units sold,Advertised SKU Sales,Other SKU sales
201,2021-10-22,Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,15301,42,33.1,853.29,6,7,3,4,725.97,127.32
202,2021-10-22,Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,11399,53,37.02,434.97,3,3,3,0,434.97,0.0
203,2021-10-22,Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
204,2021-10-22,Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,4356,9,6.0,109.99,1,1,1,0,109.99,0.0
205,2021-10-22,Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,8428,36,29.15,249.98,1,2,2,0,249.98,0.0
206,2021-10-22,Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,51025,138,108.0,,11,12,0,12,0.0,
207,2021-10-22,Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,88056,414,247.93,,13,14,10,4,,427.47
208,2021-10-22,Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,7910,31,30.8,,9,13,4,9,251.96,
209,2021-10-22,Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
210,2021-10-22,Brand 2,Brand 2 Ad Group 2,ASIN502,Walmart,5107,6,6.11,0.0,0,0,0,0,0.0,0.0
211,2021-10-22,Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,54885,126,107.1,650.72,5,8,0,8,0.0,650.72
212,2021-10-22,Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,1697,6,3.55,88.99,1,1,1,0,88.99,0.0
213,2021-10-22,Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,15184,28,22.04,0.0,0,0,0,0,0.0,0.0
214,2021-10-22,Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,44800,39,29.38,222.96,4,4,3,1,158.97,63.99
215,2021-10-22,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2290,5,4.25,0.0,0,0,0,0,0.0,0.0
216,2021-10-23,Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,68,2,0.61,27.99,1,1,1,0,27.99,0.0
217,2021-10-23,Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
218,2021-10-23,Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,12261,67,14.46,330.94,6,6,3,3,170.97,159.97
219,2021-10-23,Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,369,1,0.31,0.0,0,0,0,0,0.0,0.0
220,2021-10-23,Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,585,0,0.0,0.0,0,0,0,0,0.0,0.0
221,2021-10-23,Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,318,1,0.12,0.0,0,0,0,0,0.0,0.0
222,2021-10-23,Brand 1,Brand 1 Ad Group 13,ASIN410,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
223,2021-10-23,Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,6038,99,40.27,424.61,9,9,4,5,171.96,252.65
224,2021-10-23,Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,4959,52,13.97,254.95,5,5,1,4,54.99,199.96
225,2021-10-23,Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,734,5,1.21,0.0,0,0,0,0,0.0,0.0
226,2021-10-23,Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,2511,17,2.86,122.96,4,4,1,3,23.99,98.97
227,2021-10-23,Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,5357,25,5.88,84.98,2,2,1,1,39.99,44.99
228,2021-10-23,Brand 1,Brand 1 Ad Group 4,ASIN404,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
229,2021-10-23,Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,28,5,2.93,21.99,1,1,1,0,21.99,0.0
230,2021-10-23,Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,410,12,5.03,174.96,4,4,3,1,134.97,39.99
231,2021-10-23,Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,274,2,0.83,0.0,0,0,0,0,0.0,0.0
232,2021-10-23,Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
233,2021-10-23,Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,47457,79,79.84,,14,14,9,5,628.91,796.95
234,2021-10-23,Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,21430,36,26.87,298.99,1,1,0,1,0.0,298.99
235,2021-10-23,Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,5369,8,5.8,395.98,2,2,2,0,395.98,0.0
236,2021-10-23,Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,8675,20,13.2,0.0,0,0,0,0,0.0,0.0
237,2021-10-23,Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,11661,22,14.36,284.98,2,2,0,2,0.0,284.98
238,2021-10-23,Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,16554,48,34.33,,9,9,2,7,289.98,980.85
239,2021-10-23,Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
240,2021-10-23,Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,10978,23,13.88,359.97,2,3,0,3,0.0,359.97
241,2021-10-23,Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,14035,63,54.12,897.92,9,9,1,8,134.99,762.93
242,2021-10-23,Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,16113,50,41.62,39.99,1,1,0,1,0.0,39.99
243,2021-10-23,Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
244,2021-10-23,Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,2711,20,17.36,179.96,2,4,0,4,0.0,179.96
245,2021-10-23,Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
246,2021-10-23,Brand 2,Brand 2 Ad Group 2,ASIN502,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
247,2021-10-23,Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
248,2021-10-23,Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
249,2021-10-23,Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,14792,37,24.83,323.96,3,4,4,0,323.96,0.0
250,2021-10-23,Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,34243,45,28.68,91.98,2,2,1,1,52.99,38.99
251,2021-10-23,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2873,2,1.56,0.0,0,0,0,0,0.0,0.0
252,2021-10-24,Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,64,4,1.32,0.0,0,0,0,0,0.0,0.0
253,2021-10-24,Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
254,2021-10-24,Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,12009,70,15.67,99.98,2,2,0,2,0.0,99.98
255,2021-10-24,Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,1064,7,1.33,66.98,2,2,1,1,26.99,39.99
256,2021-10-24,Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,496,4,0.71,0.0,0,0,0,0,0.0,0.0
257,2021-10-24,Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,80,1,0.06,0.0,0,0,0,0,0.0,0.0
258,2021-10-24,Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,509,5,1.06,24.99,1,1,0,1,0.0,24.99
259,2021-10-24,Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,6330,135,48.92,548.88,12,12,7,5,291.93,256.95
260,2021-10-24,Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,2934,40,11.65,219.96,4,4,4,0,219.96,0.0
261,2021-10-24,Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,1829,10,2.23,0.0,0,0,0,0,0.0,0.0
262,2021-10-24,Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,2454,10,1.81,0.0,0,0,0,0,0.0,0.0
263,2021-10-24,Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,48991,34,17.9,59.99,1,1,0,1,0.0,59.99
264,2021-10-24,Brand 1,Brand 1 Ad Group 4,ASIN405,Walmart,1804,27,4.45,32.99,1,1,0,1,0.0,32.99
265,2021-10-24,Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,43,7,3.59,25.99,1,1,1,0,25.99,0.0
266,2021-10-24,Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,370,15,10.48,122.97,3,3,3,0,122.97,0.0
267,2021-10-24,Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,330,5,0.65,0.0,0,0,0,0,0.0,0.0
268,2021-10-24,Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,57704,223,290.94,,35,36,23,13,,858.89
269,2021-10-24,Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
270,2021-10-24,Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,13973,25,22.07,,5,5,2,3,533.98,818.97
271,2021-10-24,Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,6672,7,5.0,0.0,0,0,0,0,0.0,0.0
272,2021-10-24,Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,71113,139,91.04,,12,12,5,7,484.95,782.93
273,2021-10-24,Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,20031,58,35.53,63.98,1,2,0,2,0.0,63.98
274,2021-10-24,Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,15676,52,37.52,838.51,6,9,2,7,289.98,548.53
275,2021-10-24,Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
276,2021-10-24,Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,9579,27,18.83,130.88,2,2,1,1,109.99,20.89
277,2021-10-24,Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,17945,83,66.05,,6,11,8,3,,210.21
278,2021-10-24,Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,14988,47,34.78,194.42,2,2,0,2,0.0,194.42
279,2021-10-24,Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
280,2021-10-24,Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,6461,39,36.92,678.88,6,12,9,3,576.91,101.97
281,2021-10-24,Brand 2,Brand 2 Ad Group 2,ASIN496,Walmart,32956,32,25.43,0.0,0,0,0,0,0.0,0.0
282,2021-10-24,Brand 2,Brand 2 Ad Group 2,ASIN503,Walmart,15287,22,20.51,195.77,3,4,0,4,0.0,195.77
283,2021-10-24,Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
284,2021-10-24,Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,11393,61,40.08,277.96,4,4,3,1,221.97,55.99
285,2021-10-24,Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,6586,21,11.65,0.0,0,0,0,0,0.0,0.0
286,2021-10-24,Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,46129,59,32.27,211.96,3,4,4,0,211.96,0.0
287,2021-10-24,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,4124,5,4.01,129.89,1,1,0,1,0.0,129.89
288,2021-10-25,Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
289,2021-10-25,Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
290,2021-10-25,Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,17075,88,18.56,164.97,3,3,2,1,119.98,44.99
291,2021-10-25,Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,96,0,0.0,0.0,0,0,0,0,0.0,0.0
292,2021-10-25,Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,811,6,1.14,0.0,0,0,0,0,0.0,0.0
293,2021-10-25,Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,2507,2,1.28,0.0,0,0,0,0,0.0,0.0
294,2021-10-25,Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,1015,4,1.4,0.0,0,0,0,0,0.0,0.0
295,2021-10-25,Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,7010,200,60.43,628.95,15,15,11,4,439.89,189.06
296,2021-10-25,Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,101,5,1.44,0.0,0,0,0,0,0.0,0.0
297,2021-10-25,Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,1881,11,2.98,0.0,0,0,0,0,0.0,0.0
298,2021-10-25,Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,3535,20,3.37,23.99,1,1,1,0,23.99,0.0
299,2021-10-25,Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,118473,123,60.97,282.94,5,6,1,5,42.99,239.95
300,2021-10-25,Brand 1,Brand 1 Ad Group 4,ASIN405,Walmart,919,5,0.84,0.0,0,0,0,0,0.0,0.0
301,2021-10-25,Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,57,5,2.41,25.99,1,1,1,0,25.99,0.0
302,2021-10-25,Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,302,19,9.16,79.98,2,2,2,0,79.98,0.0
303,2021-10-25,Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,383,5,1.08,134.97,2,3,3,0,134.97,0.0
304,2021-10-25,Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,71737,202,231.85,,30,31,18,13,,853.28
305,2021-10-25,Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,96424,194,143.87,,27,30,8,22,667.17,
306,2021-10-25,Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,14812,28,24.85,516.98,2,2,1,1,266.99,249.99
307,2021-10-25,Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,529,0,0.0,0.0,0,0,0,0,0.0,0.0
308,2021-10-25,Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,90788,214,143.69,,12,14,8,6,775.92,376.34
309,2021-10-25,Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,12338,20,14.84,59.99,1,1,0,1,0.0,59.99
310,2021-10-25,Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,19270,66,50.6,,9,11,2,9,289.98,792.87
311,2021-10-25,Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
312,2021-10-25,Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,11905,14,10.85,0.0,0,0,0,0,0.0,0.0
313,2021-10-25,Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,23197,76,66.48,596.96,3,4,1,3,134.99,461.97
314,2021-10-25,Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,30872,107,73.32,,18,25,7,18,767.94,
315,2021-10-25,Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
316,2021-10-25,Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,4438,14,11.98,815.91,6,9,6,3,377.94,437.97
317,2021-10-25,Brand 2,Brand 2 Ad Group 2,ASIN497,Walmart,7752,14,11.87,0.0,0,0,0,0,0.0,0.0
318,2021-10-25,Brand 2,Brand 2 Ad Group 2,ASIN503,Walmart,2984,11,9.49,0.0,0,0,0,0,0.0,0.0
319,2021-10-25,Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
320,2021-10-25,Brand 2,Brand 2 Ad Group 3,ASIN511,Walmart,23374,93,63.2,785.89,11,11,9,2,665.91,119.98
321,2021-10-25,Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,18698,47,29.71,401.95,5,5,3,2,242.97,158.98
322,2021-10-25,Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,27470,46,28.48,0.0,0,0,0,0,0.0,0.0
323,2021-10-25,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2774,4,3.11,0.0,0,0,0,0,0.0,0.0
324,2021-10-26,Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,87,2,0.92,32.99,1,1,1,0,32.99,0.0
325,2021-10-26,Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
326,2021-10-26,Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,7264,94,33.88,569.41,10,10,9,1,539.91,29.5
327,2021-10-26,Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,850,4,0.76,37.99,1,1,1,0,37.99,0.0
328,2021-10-26,Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,265,3,0.53,54.99,1,1,0,1,0.0,54.99
329,2021-10-26,Brand 1,Brand 1 Ad Group 13,ASIN405,Walmart,4156,14,4.9,0.0,0,0,0,0,0.0,0.0
330,2021-10-26,Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,704,9,1.97,37.99,1,1,1,0,37.99,0.0
331,2021-10-26,Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,8864,196,62.11,805.92,18,18,12,6,479.88,326.04
332,2021-10-26,Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,1585,12,3.72,109.98,2,2,2,0,109.98,0.0
333,2021-10-26,Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,2120,24,3.96,159.97,3,3,2,1,99.98,59.99
334,2021-10-26,Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,3910,30,5.4,85.97,3,3,2,1,47.98,37.99
335,2021-10-26,Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,103758,190,89.62,404.9,10,10,9,1,359.91,44.99
336,2021-10-26,Brand 1,Brand 1 Ad Group 4,ASIN405,Walmart,5763,40,6.34,122.96,4,4,3,1,80.97,41.99
337,2021-10-26,Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,35,4,2.29,51.98,2,2,2,0,51.98,0.0
338,2021-10-26,Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,262,11,6.74,152.97,3,3,2,1,79.98,72.99
339,2021-10-26,Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,196,4,1.46,44.99,1,1,1,0,44.99,0.0
340,2021-10-26,Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,56953,148,152.84,,16,16,11,5,,158.11
341,2021-10-26,Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,68877,117,89.21,,13,13,6,7,509.94,565.18
342,2021-10-26,Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,19790,35,28.33,472.98,2,2,1,1,266.99,205.99
343,2021-10-26,Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,13564,29,22.36,19.29,1,1,0,1,0.0,19.29
344,2021-10-26,Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,80688,241,175.02,,17,17,7,10,678.93,
345,2021-10-26,Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,13318,16,10.43,0.0,0,0,0,0,0.0,0.0
346,2021-10-26,Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,25483,52,36.7,329.98,2,2,0,2,0.0,329.98
347,2021-10-26,Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,859,5,3.66,53.94,1,2,2,0,53.94,0.0
348,2021-10-26,Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,12923,26,21.56,289.98,2,2,0,2,0.0,289.98
349,2021-10-26,Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,14180,46,38.71,284.97,3,3,0,3,0.0,284.97
350,2021-10-26,Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
351,2021-10-26,Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,121853,314,215.83,840.92,8,8,2,6,233.98,606.94
352,2021-10-26,Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
353,2021-10-26,Brand 2,Brand 2 Ad Group 2,ASIN497,Walmart,5389,8,5.35,169.98,2,2,0,2,0.0,169.98
354,2021-10-26,Brand 2,Brand 2 Ad Group 2,ASIN503,Walmart,7560,32,22.91,179.97,1,3,3,0,179.97,0.0
355,2021-10-26,Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,3556,14,9.71,0.0,0,0,0,0,0.0,0.0
356,2021-10-26,Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,14273,35,34.87,111.98,2,2,2,0,111.98,0.0
357,2021-10-26,Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,16942,45,24.58,0.0,0,0,0,0,0.0,0.0
358,2021-10-26,Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,34447,57,33.92,129.98,2,2,1,1,52.99,76.99
359,2021-10-26,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2930,0,0.0,0.0,0,0,0,0,0.0,0.0
360,2021-10-27,Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,93,2,1.42,0.0,0,0,0,0,0.0,0.0
361,2021-10-27,Brand 1,Brand 1 Ad Group 11,ASIN385,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
362,2021-10-27,Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,70241,329,317.94,,18,19,15,4,899.85,426.92
363,2021-10-27,Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,2051,3,2.5,0.0,0,0,0,0,0.0,0.0
364,2021-10-27,Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,360,0,0.0,0.0,0,0,0,0,0.0,0.0
365,2021-10-27,Brand 1,Brand 1 Ad Group 13,ASIN406,Walmart,355,0,0.0,0.0,0,0,0,0,0.0,0.0
366,2021-10-27,Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,790,9,1.76,37.99,1,1,1,0,37.99,0.0
367,2021-10-27,Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,7912,167,50.7,758.63,16,17,12,5,479.88,278.75
368,2021-10-27,Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
369,2021-10-27,Brand 1,Brand 1 Ad Group 2,ASIN392,Walmart,1452,11,2.12,49.99,1,1,1,0,49.99,0.0
370,2021-10-27,Brand 1,Brand 1 Ad Group 4,ASIN396,Walmart,6538,26,5.11,49.98,2,2,1,1,23.99,25.99
371,2021-10-27,Brand 1,Brand 1 Ad Group 4,ASIN400,Walmart,60196,80,45.58,429.41,9,9,3,6,125.97,303.44
372,2021-10-27,Brand 1,Brand 1 Ad Group 4,ASIN405,Walmart,882,7,1.16,0.0,0,0,0,0,0.0,0.0
373,2021-10-27,Brand 1,Brand 1 Ad Group 5,ASIN397,Walmart,36,3,0.92,51.98,1,2,2,0,51.98,0.0
374,2021-10-27,Brand 1,Brand 1 Ad Group 7,ASIN401,Walmart,14,2,0.83,0.0,0,0,0,0,0.0,0.0
375,2021-10-27,Brand 1,Brand 1 Ad Group 8,ASIN407,Walmart,210,8,3.73,44.99,1,1,1,0,44.99,0.0
376,2021-10-27,Brand 2,Brand 2 Ad Group 1,ASIN444,Walmart,103443,325,307.37,,28,30,14,16,,
377,2021-10-27,Brand 2,Brand 2 Ad Group 1,ASIN447,Walmart,101979,205,166.26,,21,22,12,10,866.88,761.2
378,2021-10-27,Brand 2,Brand 2 Ad Group 1,ASIN450,Walmart,8036,19,14.36,649.26,4,4,1,3,266.99,382.27
379,2021-10-27,Brand 2,Brand 2 Ad Group 1,ASIN456,Walmart,6652,24,19.02,248.6,1,1,0,1,0.0,248.6
380,2021-10-27,Brand 2,Brand 2 Ad Group 1,ASIN459,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
381,2021-10-27,Brand 2,Brand 2 Ad Group 1,ASIN464,Walmart,8914,9,5.84,0.0,0,0,0,0,0.0,0.0
382,2021-10-27,Brand 2,Brand 2 Ad Group 1,ASIN469,Walmart,44806,92,65.72,916.45,6,6,2,4,289.98,626.47
383,2021-10-27,Brand 2,Brand 2 Ad Group 1,ASIN473,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
384,2021-10-27,Brand 2,Brand 2 Ad Group 2,ASIN477,Walmart,15280,32,23.21,244.98,2,2,1,1,109.99,134.99
385,2021-10-27,Brand 2,Brand 2 Ad Group 2,ASIN481,Walmart,6796,32,24.78,159.98,1,2,0,2,0.0,159.98
386,2021-10-27,Brand 2,Brand 2 Ad Group 2,ASIN484,Walmart,746,1,0.52,0.0,0,0,0,0,0.0,0.0
387,2021-10-27,Brand 2,Brand 2 Ad Group 2,ASIN488,Walmart,72645,164,143.77,0.0,0,0,0,0,0.0,0.0
388,2021-10-27,Brand 2,Brand 2 Ad Group 2,ASIN492,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
389,2021-10-27,Brand 2,Brand 2 Ad Group 2,ASIN497,Walmart,7767,25,20.58,28.93,1,1,0,1,0.0,28.93
390,2021-10-27,Brand 2,Brand 2 Ad Group 2,ASIN503,Walmart,25482,60,53.46,479.93,4,7,3,4,179.97,299.96
391,2021-10-27,Brand 2,Brand 2 Ad Group 2,ASIN507,Walmart,69946,212,130.93,0.0,0,0,0,0,0.0,0.0
392,2021-10-27,Brand 2,Brand 2 Ad Group 3,ASIN512,Walmart,20196,61,60.07,426.03,6,7,5,2,279.95,146.08
393,2021-10-27,Brand 2,Brand 2 Ad Group 3,ASIN515,Walmart,4033,20,11.35,242.97,3,3,3,0,242.97,0.0
394,2021-10-27,Brand 2,Brand 2 Ad Group 3,ASIN520,Walmart,26016,59,35.52,534.04,6,6,1,5,52.99,481.05
395,2021-10-27,Brand 2,Brand 2 Ad Group 5,ASIN619,Walmart,2331,3,2.48,0.0,0,0,0,0,0.0,0.0
396,2021-10-28,Brand 1,Brand 1 Ad Group 10,ASIN414,Walmart,71,0,0.0,0.0,0,0,0,0,0.0,0.0
397,2021-10-28,Brand 1,Brand 1 Ad Group 11,ASIN386,Walmart,9176,73,19.68,164.97,3,3,1,2,54.99,109.98
398,2021-10-28,Brand 1,Brand 1 Ad Group 11,ASIN391,Walmart,23388,208,213.04,811.85,14,15,10,5,599.9,211.95
399,2021-10-28,Brand 1,Brand 1 Ad Group 13,ASIN395,Walmart,3949,20,13.33,62.98,2,2,1,1,36.99,25.99
400,2021-10-28,Brand 1,Brand 1 Ad Group 13,ASIN400,Walmart,474,6,0.91,0.0,0,0,0,0,0.0,0.0
401,2021-10-28,Brand 1,Brand 1 Ad Group 13,ASIN406,Walmart,251,3,0.49,0.0,0,0,0,0,0.0,0.0
402,2021-10-28,Brand 1,Brand 1 Ad Group 13,ASIN411,Walmart,942,6,0.9,0.0,0,0,0,0,0.0,0.0
403,2021-10-28,Brand 1,Brand 1 Ad Group 2,ASIN380,Walmart,7213,148,45.98,,24,24,9,15,359.91,652.85
404,2021-10-28,Brand 1,Brand 1 Ad Group 2,ASIN386,Walmart,0,0,0.0,0.0,0,0,0,0,0.0,0.0
